CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,Average Grade,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W
37395,AVI,380,Multiengine Land,FI,FL,120118,"Phillips, Sybil I",,,,,,,,,,,,,,,
37396,AVI,380,Multiengine Land,FJ,FL,120118,"Phillips, Sybil I",,,,,,,,,,,,,,,
37397,AVI,380,Multiengine Land,FK,FL,120118,"Phillips, Sybil I",,,,,,,,,,,,,,,
37402,AVI,381,Cockpit Resource Management,AE1,LCD,120118,"Talleur, Donald A",,,,,,,,,,,,,,,
37769,AVI,392,Flight Instructor CFII and ME,AFJ,FL,120118,"Phillips, Sybil I",,,,,,,,,,,,,,,
54558,AVI,393,Turboprop Pilot Orientation,AE,LCD,120118,"Wofford, Michael G",,,,,,,,,,,,,,,
30292,AVI,455,Aviation Accident Analysis,A,LEC,120118,"Talleur, Donald A",,,,,,,,,,,,,,,
47664,AVI,497,Special Topics in Aviation,SP,LEC,120118,"Phillips, Sybil I",3.21,0.0,1.0,8.0,3.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
46209,AVI,497,Special Topics in Aviation,TE,LEC,120118,"Emanuel, Tom W",,,,,,,,,,,,,,,
53818,BADM,199,Bus as a Force in Am Society,CHP,LCD,120118,"White, B J",,,,,,,,,,,,,,,
59366,BADM,199,Entrepreneurs Without Borders,EB,LCD,120118,"Kurtz, Jeffrey M",,,,,,,,,,,,,,,
51271,BADM,199,Undergraduate Open Seminar,JH1,LCD,120118,"Hedeman, John H",,,,,,,,,,,,,,,
56906,BADM,199,Foundations of Entrep,LLC,LCD,120118,"Valli, Robert M",,,,,,,,,,,,,,,
52320,BADM,199,Entrep and Enterprise Dev,PM,LCD,120118,"Magelli, Paul J",,,,,,,,,,,,,,,
29648,BADM,199,Technology-Mgmt Honors Seminar,TM,LCD,120118,"Sementi, Darcy A",3.98,0.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31408,BADM,300,The Legal Environment of Bus,1,LEC,120118,"Kindt, John W",3.27,46.0,62.0,2.0,4.0,107.0,0.0,0.0,32.0,0.0,0.0,5.0,0.0,0.0,0.0
31409,BADM,300,The Legal Environment of Bus,2,LEC,120118,"Roszkowski, Mark E",2.97,0.0,25.0,22.0,26.0,17.0,14.0,22.0,6.0,6.0,6.0,2.0,1.0,1.0,0.0
31411,BADM,300,The Legal Environment of Bus,3,LEC,120118,"Lansing, Paul",2.43,0.0,11.0,0.0,2.0,16.0,4.0,3.0,12.0,1.0,1.0,5.0,7.0,1.0,0.0
29649,BADM,310,Mgmt and Organizational Beh,1,LEC,120118,"Love, E G",3.38,30.0,104.0,96.0,91.0,65.0,46.0,18.0,11.0,3.0,1.0,2.0,0.0,1.0,0.0
58599,BADM,310,Mgmt and Organizational Beh,OL,ONL,120118,"Shabbir, Muhammad S",,,,,,,,,,,,,,,
51889,BADM,311,Individual Behavior in Orgs,C,LCD,120118,"Loewenstein, Jeffrey",3.11,0.0,5.0,4.0,11.0,12.0,8.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
31432,BADM,311,Individual Behavior in Orgs,D,LCD,120118,"Loewenstein, Jeffrey",3.21,0.0,3.0,10.0,8.0,12.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31433,BADM,312,Org Design and Environment,A,LCD,120118,"Neuman, Eric J",2.9,0.0,5.0,2.0,5.0,10.0,6.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
31435,BADM,312,Org Design and Environment,D,LCD,120118,"Neuman, Eric J",,,,,,,,,,,,,,,
29659,BADM,313,Human Resource Management,A,LCD,120118,"Packard, Carol B",3.4,0.0,3.0,24.0,14.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31412,BADM,320,Principles of Marketing,1,LEC,120118,"Otnes, Cornelia C",3.54,40.0,84.0,86.0,32.0,22.0,16.0,8.0,5.0,8.0,0.0,0.0,0.0,1.0,0.0
31415,BADM,320,Principles of Marketing,2,LEC,120118,"Otnes, Cornelia C",3.58,32.0,92.0,85.0,38.0,21.0,16.0,0.0,4.0,3.0,2.0,0.0,2.0,0.0,1.0
58600,BADM,320,Principles of Marketing,OL,ONL,120118,"Shabbir, Muhammad S",,,,,,,,,,,,,,,
29650,BADM,321,Principles of Retailing,A,LCD,120118,"Preis, Michael W",3.5,0.0,10.0,19.0,7.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
31426,BADM,322,Marketing Research,A,LCD,120118,"Yuan, Hong",3.23,3.0,1.0,6.0,6.0,5.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
31427,BADM,322,Marketing Research,B,LCD,120118,"Yuan, Hong",3.28,0.0,4.0,12.0,14.0,8.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31436,BADM,323,Marketing Communications,A,LCD,120118,"White, Tiffany B",3.5,0.0,4.0,29.0,4.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31437,BADM,323,Marketing Communications,B,LCD,120118,"White, Tiffany B",3.59,0.0,4.0,26.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39273,BADM,324,Purchasing and Supply Mgmnt,A,LCD,120118,"Preis, Michael W",3.57,1.0,9.0,11.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31439,BADM,325,Consumer Behavior,A,LCD,120118,"Chinchanachokch, Boonthid",3.47,2.0,11.0,8.0,10.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
31440,BADM,325,Consumer Behavior,B,LCD,120118,"Liu, Xuefeng",3.9,26.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58589,BADM,329,New Product Development,A,LCD,120118,"Mehta, Ravi P",3.42,0.0,7.0,20.0,17.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
50435,BADM,336,Modeling the Supply Chain,A,LCD,120118,"Palekar, Udatta S",3.31,2.0,4.0,4.0,4.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58771,BADM,340,Ethical Dilemmas of Business,PL1,LCD,120118,"Lansing, Paul",3.56,0.0,4.0,10.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40399,BADM,350,IT for Networked Organizations,A,LCD,120118,"Sachdev, Vishal",3.28,0.0,9.0,15.0,6.0,7.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
52248,BADM,350,IT for Networked Organizations,C,LCD,120118,"Sachdev, Vishal",3.37,1.0,12.0,12.0,11.0,7.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
37946,BADM,352,Database Design and Management,D,LCD,120118,"Sachdev, Vishal",2.69,1.0,1.0,3.0,5.0,5.0,2.0,2.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0
37935,BADM,353,Info Sys Analysis and Design,F,LCD,120118,"Tafti, Ali",3.59,5.0,7.0,2.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37808,BADM,365,New Product Marketing,A,LCD,120118,"Mehta, Ravi P",3.74,0.0,9.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37805,BADM,367,Mgmt of Innov and Technology,A,LCD,120118,"Michael, Steven C",3.59,0.0,20.0,11.0,14.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37790,BADM,374,Management Decision Models,F,LCD,120118,"Engelbrecht-Wig, Richard",3.14,0.0,3.0,7.0,9.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
37791,BADM,374,Management Decision Models,G,LCD,120118,"Engelbrecht-Wig, Richard",3.32,7.0,4.0,1.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
29656,BADM,375,Business Process Management,A,LCD,120118,"Lim, Michael K",3.19,7.0,5.0,9.0,7.0,6.0,9.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0
51273,BADM,375,Business Process Management,B,LCD,120118,"Lim, Michael K",3.13,2.0,4.0,8.0,11.0,7.0,7.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
56086,BADM,375,Business Process Management,C,LCD,120118,"Agrawal, Anupam",2.88,2.0,3.0,7.0,3.0,4.0,0.0,4.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0
56087,BADM,377,Project Management,B,LCD,120118,"Taghaboni-Dutta, Fataneh",3.18,0.0,12.0,9.0,10.0,9.0,10.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
29664,BADM,380,International Business,A,LCD,120118,"Jeong, Seonhee",3.6,18.0,8.0,17.0,8.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
56083,BADM,380,International Business,B,LCD,120118,"Guo, Wenxin",3.64,1.0,11.0,13.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46659,BADM,381,Multinational Management,A,LCD,120118,"McCormick, Marleen E",3.75,3.0,13.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58486,BADM,381,Multinational Management,B,LCD,120118,"Sears, Joshua B",3.88,0.0,20.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29661,BADM,382,International Marketing,A,LCD,120118,"Crosby, Elizabeth M",3.59,8.0,0.0,17.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
57173,BADM,395,Entrep. and Enterprise Dev.,PM2,LCD,120118,"Magelli, Paul J",,,,,,,,,,,,,,,
31418,BADM,395,Senior Research II,SBE,LCD,120118,"Viswanathan, Madhubalan",,,,,,,,,,,,,,,
50020,BADM,420,Advanced Marketing Management,A,LCD,120118,"Wolters, Mark E",3.95,0.0,34.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54364,BADM,420,Advanced Marketing Management,B,LCD,120118,"Gleason, Nadine L",,,,,,,,,,,,,,,
29658,BADM,445,Small Business Consulting,A,LCD,120118,"Kurtz, Jeffrey M",3.71,3.0,14.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53745,BADM,445,Small Business Consulting,BC,LCD,120118,"Lanesskog, Stig",3.44,0.0,10.0,10.0,10.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37794,BADM,449,Business Policy and Strategy,B,LCD,120118,"Fertig, Kevin",3.92,0.0,38.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37796,BADM,449,Business Policy and Strategy,C,LCD,120118,"Wang, I-Chen",3.74,5.0,19.0,13.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37797,BADM,449,Business Policy and Strategy,F,LCD,120118,"Fertig, Kevin",3.92,4.0,35.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37800,BADM,449,Business Policy and Strategy,H,LCD,120118,"Grahovac, Jovan",3.56,4.0,4.0,20.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37884,BADM,449,Business Policy and Strategy,I,LCD,120118,"Fertig, Kevin",3.81,0.0,26.0,12.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37885,BADM,449,Business Policy and Strategy,J,LCD,120118,"Liu, Chih I",3.67,8.0,21.0,10.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
37887,BADM,449,Business Policy and Strategy,O,LCD,120118,"Grahovac, Jovan",3.45,4.0,2.0,12.0,20.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37888,BADM,449,Business Policy and Strategy,P,LCD,120118,"Miller, Douglas J",3.55,0.0,9.0,16.0,9.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37890,BADM,449,Business Policy and Strategy,R,LCD,120118,"Fertig, Kevin",3.88,2.0,33.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52124,BADM,458,IT Governance,UG,LCD,120118,"Shaw, Michael J",,,,,,,,,,,,,,,
37802,BADM,460,Business Process Modeling,A,LCD,120118,"Lim, Michael K",3.59,12.0,7.0,11.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50075,BADM,504,Phil of Science and Bus Admin,B,LCD,120118,"Mahoney, Joseph T",,,,,,,,,,,,,,,
54924,BADM,508,Leadership and Teams,CT,LCD,120118,"Cohen, Susan I",,,,,,,,,,,,,,,
48199,BADM,508,Leadership and Teams,MST,LCD,120118,"Leblebici, Huseyin",3.6,7.0,6.0,12.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57913,BADM,508,Leadership and Teams,TM2,LCD,120118,"Leblebici, Huseyin",3.64,4.0,9.0,31.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29675,BADM,508,Leadership and Teams,X,LCD,120118,"Northcraft, Gregory B",3.49,0.0,8.0,8.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49048,BADM,509,Managing Organizations,EM,LCD,120118,"Bednar, Michael K",3.47,0.0,6.0,13.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40402,BADM,510,Founds of Organizational Behav,A,LCD,120118,"Neuman, Eric J",,,,,,,,,,,,,,,
48200,BADM,514,Managing Innovation,MST,LCD,120118,"Love, E G",3.55,0.0,12.0,11.0,10.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57918,BADM,514,Managing Innovation,TM2,LCD,120118,"Love, E G",3.5,0.0,12.0,7.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46482,BADM,520,Marketing Management,CT,LCD,120118,"Monroe, Kent B",3.65,0.0,6.0,13.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31447,BADM,520,Marketing Management,MST,LCD,120118,"Qualls, William J",3.19,0.0,8.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57919,BADM,520,Marketing Management,TM2,LCD,120118,"Qualls, William J",3.37,0.0,12.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49046,BADM,520,Marketing Strategy,X,,120118,"Noel, Hayden N",3.72,3.0,9.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49047,BADM,521,Marketing Strategy,EM,LCD,120118,"Ghosh, Avijit",3.63,0.0,11.0,17.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48198,BADM,525,New Product Development,MST,LCD,120118,"Echambadi, Rajagopal",3.54,2.0,8.0,13.0,13.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57920,BADM,525,New Product Development,TM2,LCD,120118,"Echambadi, Rajagopal",3.51,0.0,6.0,13.0,11.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
54362,BADM,528,Promotional Strategy,A,LCD,120118,"White, Tiffany B",3.74,0.0,11.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29691,BADM,529,Marketing Research,A,LCD,120118,"Yuan, Hong",,,,,,,,,,,,,,,
56081,BADM,532,Sust Products for Subsistence,SBE,LCD,120118,"Viswanathan, Madhubalan",3.89,3.0,13.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56888,BADM,544,Strategic Management,X1,LEC,120118,"Michael, Steven C",3.56,0.0,17.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40406,BADM,545,Found of Strategy Research,A,LCD,120118,"Mahoney, Joseph T",,,,,,,,,,,,,,,
29711,BADM,555,Info Sys Development and Mgt,A,LCD,120118,"Subramanyam, Ramanath",3.59,2.0,10.0,6.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43968,BADM,556,Electronic Commerce,A,LCD,120118,"Nelson, Matthew L",3.91,1.0,44.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52125,BADM,559,Enterprise IT Governance,GR,LCD,120118,"Shaw, Michael J",3.65,1.0,12.0,17.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47646,BADM,567,Process Management,EM,LCD,120118,"Anand, Gopesh J",3.6,3.0,18.0,14.0,8.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54601,BADM,567,Process Management,MST,LCD,120118,"Chhajed, Dilip",3.38,0.0,10.0,6.0,5.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57921,BADM,567,Process Management,TM2,LCD,120118,"Chhajed, Dilip",3.67,4.0,10.0,12.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31498,BADM,568,Planning and Control Systems,AL1,LEC,120118,"Petruzzi, Nicholas C",,,,,,,,,,,,,,,
50936,BADM,572,Stat for Mgt Decision Making,CT,LCD,120118,"Cohen, Susan I",,,,,,,,,,,,,,,
47648,BADM,572,Stat for Mgt Decision Making,EM,LCD,120118,"Petry, Joseph A",3.46,7.0,8.0,13.0,9.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56398,BADM,572,Stat for Mgt Decision Making,MST,LCD,120118,"Taghaboni-Dutta, Fataneh",3.66,10.0,15.0,5.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29718,BADM,582,Multinational Management,A,LCD,120118,"Sleptsov, Alexander",3.79,3.0,30.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58582,BADM,586,Intl Comparative Management,A,LCD,120118,"Girndt-Clougher, Tina",3.92,10.0,20.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54908,BADM,590,Art & Practice of Solv Bus Pro,CT6,LCD,120118,"Cohen, Susan I",3.67,6.0,7.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56799,BADM,590,Consulting Project-Part B,CT8,ONL,120118,"Cohen, Susan I",3.67,6.0,7.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56804,BADM,590,International Study Trip Pt A,CT9,LCD,120118,"Cohen, Susan I",3.82,0.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
56805,BADM,590,Business Simulation Game,CTA,LCD,120118,"Cohen, Susan I",,,,,,,,,,,,,,,
48233,BADM,590,Team Projects,EM,LCD,120118,"Grahovac, Jovan",,,,,,,,,,,,,,,
59070,BADM,590,Seminar in Business Admin,ENT,LCD,120118,"Sleptsov, Alexander",3.78,4.0,11.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37907,BADM,590,Seminar in Business Admin,MSA,LCD,120118,"Mahoney, Joseph T",3.79,1.0,19.0,10.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37902,BADM,590,Frontiers in Technology Smr,O,LCD,120118,"Chhajed, Dilip",3.93,12.0,19.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54729,BADM,590,Seminar in Business Admin,ST,LCD,120118,"Somaya, Deepak",,,,,,,,,,,,,,,
40409,BADM,590,Strategic Innovations,X,LCD,120118,"Echambadi, Rajagopal",3.82,2.0,19.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50489,BADM,593,Research in Special Fields,EM,LCD,120118,"Shavitt, Sharon",3.29,0.0,14.0,0.0,0.0,13.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
56572,BADM,595,Business Fundamentals,PSM,LCD,120118,"Sleptsov, Alexander",3.69,0.0,14.0,16.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31455,BIOC,455,Technqs Biochem & Biotech,AL1,LEC,120118,"Glekas, Amy S",3.03,0.0,3.0,5.0,6.0,4.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
49476,BIOC,460,Biochemistry Senior Seminar,A,LEC,120118,"Shapiro, David J",,,,,,,,,,,,,,,
41732,BIOE,120,Introduction to Bioengineering,1,LCD,120118,"Amos, Jennifer",,,,,,,,,,,,,,,
45137,BIOE,120,Introduction to Bioengineering,100,LCD,120118,"Amos, Jennifer",3.8,8.0,11.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48270,BIOE,201,Conservation Principles Bioeng,A,LEC,120118,"Bhargava, Rohit",3.81,4.0,24.0,17.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49685,BIOE,202,Cell & Tissue Engineering Lab,AB1,LAB,120118,"Bailey, Jennifer L",,,,,,,,,,,,,,,
58312,BIOE,202,Cell & Tissue Engineering Lab,AB3,LAB,120118,"Bailey, Jennifer L",,,,,,,,,,,,,,,
58750,BIOE,206,Cellular Bioengineering,SAM,LEC,120118,"Myong, Su-A",3.14,6.0,6.0,11.0,5.0,5.0,4.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0
56055,BIOE,301,Introductory Biomechanics,B,LCD,120118,"Bailey, Jennifer L",3.08,0.0,4.0,6.0,1.0,6.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
40017,BIOE,414,Biomedical Instrumentation,B,LEC,120118,"Gentry, Kenneth",2.73,0.0,5.0,0.0,7.0,11.0,5.0,2.0,7.0,4.0,1.0,1.0,0.0,0.0,0.0
43870,BIOE,415,Biomedical Instrumentation Lab,AL1,LEC,120118,"Gentry, Kenneth",3.3,0.0,5.0,3.0,3.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58781,BIOE,498,App in Cancer and MechanoBio,BNM,LCD,120118,"Bashir, Rashid",3.89,10.0,9.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58423,BIOE,498,Cell as a Machine,CAM,ONL,120118,"Hsia, K J",,,,,,,,,,,,,,,
56513,BIOE,498,Computational Cancer Biology,JM,LCD,120118,"Ma, Jian",,,,,,,,,,,,,,,
58204,BIOE,498,Bioreactor Lab,JRA,LBD,120118,"Amos, Jennifer",,,,,,,,,,,,,,,
58495,BIOE,498,Prin of Synthetic Biology,PSB,LCD,120118,"Gillette, Martha L",,,,,,,,,,,,,,,
47963,BIOE,498,Senior Design I,SDI,LEC,120118,"Amos, Jennifer",3.97,10.0,28.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51466,BIOE,504,Analytical Methods in Bioeng,A,LCD,120118,"Insana, Michael",3.77,8.0,5.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54270,BIOE,505,Computational Bioengineering,A,LCD,120118,"Zhong, Sheng",,,,,,,,,,,,,,,
58413,BIOE,581,MRI Pulse Sequence Design,BS,LEC,120118,"Sutton, Brad",,,,,,,,,,,,,,,
56892,BIOE,598,Computational Cancer Biology,JM,LCD,120118,"Ma, Jian",,,,,,,,,,,,,,,
29726,BIOP,401,Introduction to Biophysics,A,LEC,120118,"Spies, Maria",3.71,4.0,14.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
37980,BTW,250,Principles Bus Comm,A1,LCD,120118,"Khatiblou, Roya",3.44,0.0,6.0,6.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38004,BTW,250,Principles Bus Comm,AAP,LCD,120118,"Kelly, Daniel",,,,,,,,,,,,,,,
37987,BTW,250,Principles Bus Comm,B1,LCD,120118,"Gheba, Khaleel A",3.42,0.0,1.0,9.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37988,BTW,250,Principles Bus Comm,B2,LCD,120118,"Nadolski, Esther D",3.23,0.0,1.0,7.0,4.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46794,BTW,250,Principles Bus Comm,B3,LCD,120118,"Jones, Brandon D",,,,,,,,,,,,,,,
43028,BTW,250,Principles Bus Comm,B4,LCD,120118,"Hechler, William D",2.89,0.0,7.0,1.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0
37989,BTW,250,Principles Bus Comm,C1,LCD,120118,"Hine, Angela L",3.67,0.0,4.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37990,BTW,250,Principles Bus Comm,C2,LCD,120118,"Kelly, Daniel",3.65,0.0,6.0,11.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37991,BTW,250,Principles Bus Comm,D1,LCD,120118,"Hine, Angela L",3.6,0.0,6.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
37992,BTW,250,Principles Bus Comm,D2,LCD,120118,"Tienou, Debora",3.68,0.0,8.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46795,BTW,250,Principles Bus Comm,D3,LCD,120118,"Slobodnik, Sydney J",3.59,3.0,6.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37983,BTW,250,Principles Bus Comm,D4,LCD,120118,"Williams, Lucilena D",3.29,0.0,2.0,8.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37997,BTW,250,Principles Bus Comm,E1,LCD,120118,"McQuiston, Erin M",3.76,0.0,14.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37998,BTW,250,Principles Bus Comm,E2,LCD,120118,"Kelly, Daniel",3.61,0.0,4.0,15.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38005,BTW,250,Principles Bus Comm,E3,LCD,120118,"Hechler, William D",3.23,0.0,6.0,4.0,1.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
37999,BTW,250,Principles Bus Comm,F1,LCD,120118,"Slobodnik, Sydney J",3.56,2.0,9.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38000,BTW,250,Principles Bus Comm,F2,LCD,120118,"Gilmore, Shawn P",3.51,0.0,7.0,10.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
