CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,Average Grade,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W
35708,CI,403,Tchg Diverse High School Stu,E,LCD,120108,"Willis, Arlette I",3.71,0,17,0,0,3,0,0,0,0,0,1,0,0,0
35712,CI,403,Tchg Diverse High School Stu,E2,LCD,120108,"Jordan, Danelle J",,,,,,,,,,,,,,,
35724,CI,403,Tchg Diverse High School Stu,M,LCD,120108,"Gutierrez, Rochelle",,,,,,,,,,,,,,,
51790,CI,403,Tchg Diverse High School Stu,M2,LCD,120108,"Poetzel, Adam R",,,,,,,,,,,,,,,
38747,CI,403,Tchg Diverse High School Stu,S,LCD,120108,"Dean, Sheila R",,,,,,,,,,,,,,,
36449,CI,403,Tchg Diverse High School Stu,T,LCD,120108,"Woods, Michael J",,,,,,,,,,,,,,,
38746,CI,403,Tchg Diverse High School Stu,T2,LCD,120108,"Eichhorst, Sandra A",,,,,,,,,,,,,,,
31474,CI,405,Intro Tchg Elem Age Children,A,LCD,120108,"Dean, Sheila R",,,,,,,,,,,,,,,
31475,CI,405,Intro Tchg Elem Age Children,B,LCD,120108,"Dean, Sheila R",,,,,,,,,,,,,,,
31476,CI,405,Intro Tchg Elem Age Children,C,LCD,120108,"Dean, Sheila R",,,,,,,,,,,,,,,
31478,CI,406,Thry Prac in Elem Schl Tch I,C1,LCD,120108,"Sherbert, Janice",,,,,,,,,,,,,,,
31481,CI,406,Thry Prac in Elem Schl Tch I,C2,LCD,120108,"MacGregor, Nancy A",3.97,0,22,0,1,0,0,0,0,0,0,0,0,0,0
31482,CI,406,Thry Prac in Elem Schl Tch I,C3,LCD,120108,"Sherbert, Janice",,,,,,,,,,,,,,,
31484,CI,406,Thry Prac in Elem Schl Tch I,C4,LCD,120108,"Boettcher, Erika L",3.92,4,18,2,2,0,0,0,0,0,0,0,0,0,0
31487,CI,406,Thry Prac in Elem Schl Tch I,C5,LCD,120108,"Broadbent, Joanne D",3.84,0,22,2,0,1,2,0,0,0,0,0,0,0,0
29862,CI,421,Prin & Prac in Early Childhood,A,LCD,120108,"Walsh, Daniel J",,,,,,,,,,,,,,,
41202,CI,422,"Families, Communities, Schools",A,LCD,120108,"Canter, Lindsay Anne E",3.79,2,21,2,2,0,0,0,0,0,0,0,0,1,0
51091,CI,430,Teaching Children Mathematics,A,LCD,120108,"Irving, Sonya E",3.8,9,15,0,5,0,0,0,0,0,1,0,0,0,0
51241,CI,430,Teaching Children Mathematics,B,LCD,120108,"Elrick, Douglas G",3.97,19,1,0,1,0,0,0,0,0,0,0,0,0,0
51242,CI,430,Teaching Children Mathematics,C,LCD,120108,"Thompson, Bradley L",3.79,13,8,0,6,2,0,0,0,0,0,0,0,0,0
31557,CI,432,Invest Approach Elem Math Inst,C1,LCD,120108,"Gerardo, Juan M",,,,,,,,,,,,,,,
31562,CI,432,Invest Approach Elem Math Inst,C2,LCD,120108,"Crockett, Michele D",,,,,,,,,,,,,,,
31563,CI,432,Invest Approach Elem Math Inst,C3,LCD,120108,"Crockett, Michele D",3.91,0,22,0,0,0,0,0,1,0,0,0,0,0,0
31565,CI,432,Invest Approach Elem Math Inst,C4,LCD,120108,"Elrick, Douglas G",3.94,6,16,3,1,0,0,0,0,0,0,0,0,0,0
31567,CI,432,Invest Approach Elem Math Inst,C5,LCD,120108,"Poetzel, Adam R",3.85,2,15,9,2,0,0,0,0,0,0,0,0,0,0
35727,CI,433,Found of Bilingual Educ,U3,LCD,120108,"DeNicolo, Christina P",3.69,0,13,7,3,2,0,0,0,1,0,0,0,0,0
45745,CI,436,Computer and Mathematics Educ,A,LCD,120108,"Poetzel, Adam R",,,,,,,,,,,,,,,
29870,CI,446,Culture in the Classroom,A,LCD,120108,"Garcia, Georgia E",3.85,0,17,3,4,0,0,0,0,0,0,0,0,0,0
31569,CI,448,Tchg Elem Social Studies,C1,LCD,120108,"Lewis, Alisha L",,,,,,,,,,,,,,,
31450,CI,448,Tchg Elem Social Studies,C2,LCD,120108,"Noffke, Susan E",,,,,,,,,,,,,,,
31454,CI,448,Tchg Elem Social Studies,C4,LCD,120108,"Parsons, Marilyn A",3.87,3,12,7,1,0,0,0,0,0,0,0,0,0,0
31456,CI,448,Tchg Elem Social Studies,C5,LCD,120108,"Zaccor, Karla M",,,,,,,,,,,,,,,
31458,CI,450,Tchg Elem Science I,A,LCD,120108,"Dean, Sheila R",,,,,,,,,,,,,,,
31459,CI,450,Tchg Elem Science I,B,LCD,120108,"Dean, Sheila R",3.82,0,14,13,1,0,0,0,0,0,0,0,0,0,0
31460,CI,450,Tchg Elem Science I,C,LCD,120108,"Brown, David E",3.72,0,11,15,3,0,1,0,0,0,0,0,0,0,0
31461,CI,451,Tchg Elem Science II,C1,LCD,120108,"Morrisette, Sharon",3.94,2,22,0,1,1,0,0,0,0,0,0,0,0,0
31462,CI,451,Tchg Elem Science II,C2,LCD,120108,"Hug, Barbara",,,,,,,,,,,,,,,
31463,CI,451,Tchg Elem Science II,C3,LCD,120108,"Osborne, Margery",,,,,,,,,,,,,,,
31465,CI,451,Tchg Elem Science II,C4,LCD,120108,"Hug, Barbara",,,,,,,,,,,,,,,
31467,CI,451,Tchg Elem Science II,C5,LCD,120108,"Sikma, Lynn M",3.89,0,24,0,2,0,0,1,0,0,0,0,0,0,0
31470,CI,467,Princ Tchg Lit to Child Youth,A,LCD,120108,"McMurry, Sunny O",3.94,5,19,1,2,0,0,0,0,0,0,0,0,0,0
31473,CI,467,Princ Tchg Lit to Child Youth,B,LCD,120108,"Bras, Heejeon K",,,,,,,,,,,,,,,
31477,CI,467,Princ Tchg Lit to Child Youth,C,LCD,120108,"Peoples, Julie A",3.94,0,25,1,0,0,1,0,0,0,0,0,0,0,0
55488,CI,467,Princ Tchg Lit to Child Youth,D,LCD,120108,"MacGregor, Nancy A",,,,,,,,,,,,,,,
29874,CI,468,Children's Lit for EC Edu,RTL,LCD,120108,"Moller, Karla J",3.79,0,18,2,3,1,0,1,0,0,0,0,0,0,0
43075,CI,471,Princ Prac Foster Indep Rdg,A,LCD,120108,"Moller, Karla J",,,,,,,,,,,,,,,
31483,CI,473,Literacy in Content Areas,MAP,LCD,120108,"Cebulski, Scott S",3.96,0,43,0,3,0,0,0,0,0,0,0,0,0,0
31485,CI,475,Teach Elem Rdg & Lang Arts I,C1,LCD,120108,"Bauer, Eurydice",3.68,3,13,3,3,2,1,0,1,0,0,0,0,0,0
31486,CI,475,Teach Elem Rdg & Lang Arts I,C2,LCD,120108,"MacGregor, Nancy A",,,,,,,,,,,,,,,
31488,CI,475,Teach Elem Rdg & Lang Arts I,C3,LCD,120108,"Kang, Grace Y",3.94,6,15,2,1,0,0,0,0,0,0,0,0,0,0
31492,CI,475,Teach Elem Rdg & Lang Arts I,C4,LCD,120108,"Byfield, Lavern G",,,,,,,,,,,,,,,
31493,CI,475,Teach Elem Rdg & Lang Arts I,C5,LCD,120108,"Letofsky, Kirsten",3.9,5,16,5,0,1,0,0,0,0,0,0,0,0,0
56692,CI,477,Biling ESL Methods & Material,BE,ONL,120108,"Montavon, Mary V",,,,,,,,,,,,,,,
56886,CI,499,Issues and Development in Educ,CT1,LCD,120108,"Gaffney, Janet S",,,,,,,,,,,,,,,
54891,CI,499,Issues and Development in Educ,NS,LCD,120108,"Gutierrez, Rochelle",,,,,,,,,,,,,,,
56693,CI,499,Make Sense of Math and Science,SM,LCD,120108,"Hug, Barbara",3.76,5,8,7,2,2,0,0,0,0,0,0,0,0,0
29879,CI,501,Fundamentals of Curr Develop,A,LCD,120108,"Noffke, Susan E",,,,,,,,,,,,,,,
50651,CI,507,Problem Trends in Spec Fields,CT,LCD,120108,"Abd El Khalick, Fouad",,,,,,,,,,,,,,,
56752,CI,507,Prob Trends in Spec Fields,CT2,ONL,120108,"Price, Raymond L",,,,,,,,,,,,,,,
56105,CI,507,Prob Trends in Spec Fields,DSC,LCD,120108,"Gonzalez Rivera, Gloriana",,,,,,,,,,,,,,,
51072,CI,507,Prob Trends in Spec Fields,EMS,LCD,120108,"Gutierrez, Rochelle",,,,,,,,,,,,,,,
56097,CI,507,Prob Trends in Spec Fields,MCE,LCD,120108,"Ndimande, Bekisizwe",,,,,,,,,,,,,,,
55510,CI,507,Prob Trends in Spec Fields,TSI,LCD,120108,"Dressman, Mark A",,,,,,,,,,,,,,,
31532,CI,509,Curriculum Research,QRM,LCD,120108,"Bresler, Liora",,,,,,,,,,,,,,,
43182,CI,522,Arts in EC: Curr in Context,A,LCD,120108,"Bresler, Liora",,,,,,,,,,,,,,,
31161,CI,542,Science Ed & Phil of Science,A,LCD,120108,"Abd El Khalick, Fouad",,,,,,,,,,,,,,,
35738,CI,550,Methods of Educational Inquiry,A,LCD,120108,"Walsh, Daniel J",3.8,0,20,14,5,0,0,0,0,0,0,0,0,0,0
41105,CI,562,Ling and the School Curr,A,LEC,120108,"McCarthey, Sarah J",,,,,,,,,,,,,,,
29853,CI,575,Assessment in Reading,A,LCD,120108,"Muller, Mary E",,,,,,,,,,,,,,,
51015,CI,590,Sem for Adv Stu of Education,EWL,LCD,120108,"Dyson, Anne H",,,,,,,,,,,,,,,
49695,CI,590,Sem for Adv Stu of Education,ILS,LCD,120108,"Dyson, Anne H",,,,,,,,,,,,,,,
49696,CI,590,Sem for Adv Stu of Education,MST,LCD,120108,"Brown, David E",,,,,,,,,,,,,,,
56737,CINE,193,Undergraduate Seminar,NB,LEC,120108,"Blake, Nancy",,,,,,,,,,,,,,,
29883,CINE,193,Undergraduate Seminar,U1,LCD,120108,"Pinkert, Anke",,,,,,,,,,,,,,,
29888,CINE,261,Survey of World Cinema I,R,LCD,120108,"Turnock, Julie",3.48,1,21,24,10,9,6,0,1,0,0,0,0,1,2
49026,CINE,361,Film Theory and Criticism,A,LCD,120108,"Projansky, Sarah",3.03,1,3,4,3,3,3,1,1,1,0,0,0,1,1
50315,CINE,495,Advanced Cinema Studies Topics,SPI,CNF,120108,"Projansky, Sarah",,,,,,,,,,,,,,,
43341,CINE,503,Historiography of Cinema,1,LCD,120108,"Capino, Jose B",,,,,,,,,,,,,,,
30030,CLCV,100,Vocab Building-GRK & LAT Roots,GRE,ONL,120108,"Norgard, Amy L",3.16,0,14,6,3,6,4,2,4,1,0,1,1,0,1
39445,CLCV,102,Medical Terms-GRK & LAT Roots,MED,ONL,120108,"Lanski, Alison L",3.32,17,34,26,23,25,10,6,8,1,1,0,1,2,0
30033,CLCV,111,Mythology of Greece and Rome,A,LEC,120108,"Stewart, Shannan M",3.21,14,48,39,19,18,11,7,9,4,3,4,2,5,0
30039,CLCV,114,Introduction to Greek Culture,1,LEC,120108,"Sansone, David",2.66,3,14,32,25,34,30,23,11,10,5,2,3,16,5
33538,CLCV,115,Mythology of Greece and Rome,AD1,DIS,120108,"Harris, David I",3.4,4,9,4,3,0,1,2,0,0,0,1,0,1,1
33773,CLCV,115,Mythology of Greece and Rome,AD3,DIS,120108,"Harris, David I",3.84,5,16,5,1,1,1,0,0,0,0,0,0,0,0
33781,CLCV,115,Mythology of Greece and Rome,AD6,DIS,120108,"Wash, Leon A",3.48,0,10,5,4,5,1,2,0,0,0,0,0,0,0
33786,CLCV,115,Mythology of Greece and Rome,AD7,DIS,120108,"Fandl, Allison L",3.52,8,7,5,2,1,2,0,0,1,0,0,0,1,0
33793,CLCV,115,Mythology of Greece and Rome,AD8,DIS,120108,"Wash, Leon A",3.59,3,11,7,4,1,2,0,0,0,0,0,1,0,0
33796,CLCV,115,Mythology of Greece and Rome,AD9,DIS,120108,"McConnell, Ryan E",3.32,1,11,5,2,5,1,0,1,1,1,0,1,0,0
33741,CLCV,115,Mythology of Greece and Rome,ADA,DIS,120108,"McConnell, Ryan E",3.93,7,20,1,1,1,0,0,0,0,0,0,0,0,0
40206,CLCV,115,Mythology of Greece and Rome,ADE,DIS,120108,"Fandl, Allison L",3.7,3,14,7,0,4,2,0,0,0,0,0,0,0,0
40207,CLCV,115,Mythology of Greece and Rome,ADF,DIS,120108,"Stewart, Shannan M",,,,,,,,,,,,,,,
40208,CLCV,115,Mythology of Greece and Rome,ADG,DIS,120108,"Hubert, Ann M",3.5,3,7,4,9,3,1,0,0,1,0,0,0,0,0
38978,CLCV,115,Mythology of Greece and Rome,ADH,DIS,120108,"Fandl, Allison L",3.47,2,7,7,2,3,2,0,0,0,0,0,1,0,0
38911,CLCV,115,Mythology of Greece and Rome,ADI,DIS,120108,"Goeckner, Apollonia R",3.43,4,8,4,3,4,1,2,2,0,0,0,0,0,0
41179,CLCV,115,Mythology of Greece and Rome,ADK,DIS,120108,"Harris, David I",3.87,5,16,2,1,2,0,0,0,0,0,0,0,0,0
54015,CLCV,115,Mythology of Greece and Rome,ADL,DIS,120108,"Hubert, Ann M",3.17,1,5,8,3,2,3,1,3,0,0,0,0,1,1
50102,CLCV,120,The Classical Tradition,A,LEC,120108,"Solomon, Jon",3.57,0,64,0,3,21,0,0,5,0,0,0,0,2,0
51926,CLCV,225,"Greco-Roman Demo, Econ, Cult",A,LCD,120108,"Solomon, Jon",3.75,2,62,1,1,16,0,0,0,0,0,0,0,1,0
33460,CLCV,443,The Archaeology of Greece,A,LCD,120108,"Stewart, Shannan M",,,,,,,,,,,,,,,
50067,CLCV,490,Topics in Classical Literature,A,LCD,120108,"Calder, William M",,,,,,,,,,,,,,,
53305,CMN,101,Public Speaking,A1,LCD,120108,"Lowe, Marissa E",,,,,,,,,,,,,,,
53306,CMN,101,Public Speaking,A2,LCD,120108,"Romine, Jennifer E",3.53,1,12,8,1,0,0,1,0,2,1,0,0,0,0
53307,CMN,101,Public Speaking,A3,LCD,120108,"Beley, Jillian",3.08,0,3,3,6,5,2,0,1,0,1,1,0,0,0
53308,CMN,101,Public Speaking,B1,LCD,120108,"Lowe, Marissa E",3.44,0,8,5,3,1,3,1,1,0,0,0,0,0,0
53309,CMN,101,Public Speaking,B2,LCD,120108,"Romine, Jennifer E",3.71,1,19,1,1,2,0,0,1,0,1,0,0,0,0
53310,CMN,101,Public Speaking,B3,LCD,120108,"Beley, Jillian",3.2,0,4,7,3,6,3,0,0,0,1,1,0,0,0
53312,CMN,101,Public Speaking,B5,LCD,120108,"Holley, Kay B",,,,,,,,,,,,,,,
53314,CMN,101,Public Speaking,C1,LCD,120108,"Faetz, Allison L",3.08,0,2,7,3,7,2,0,2,0,0,0,0,1,0
53316,CMN,101,Public Speaking,C2,LCD,120108,"Holley, Kay B",,,,,,,,,,,,,,,
53317,CMN,101,Public Speaking,C3,LCD,120108,"Guth, Kristen",3.2,0,5,5,1,10,1,1,1,0,1,0,0,0,0
53320,CMN,101,Public Speaking,C4,LCD,120108,"Suranne, Samantha M",2.92,0,5,5,5,4,0,0,1,0,0,1,0,3,1
53323,CMN,101,Public Speaking,D1,LCD,120108,"Faetz, Allison L",3.07,0,3,5,2,6,4,1,1,0,0,0,1,0,0
53325,CMN,101,Public Speaking,D2,LCD,120108,"Roberts, Jasmine R",2.64,0,0,3,2,7,3,0,4,2,0,0,0,1,0
53326,CMN,101,Public Speaking,D3,LCD,120108,"Guth, Kristen",3.29,0,2,8,1,8,1,0,0,1,0,0,0,0,0
53328,CMN,101,Public Speaking,D4,LCD,120108,"Suranne, Samantha M",2.85,0,3,6,2,8,1,1,0,1,0,0,0,3,0
53329,CMN,101,Public Speaking,D5,LCD,120108,"Chupp, Elizabeth L",3.28,0,6,5,3,5,4,0,2,0,0,0,0,0,1
53338,CMN,101,Public Speaking,E1,LCD,120108,"Delaney, Amelia L",3.45,0,8,7,2,6,0,1,0,1,0,0,0,0,0
53339,CMN,101,Public Speaking,E2,LCD,120108,"White, Natalie",3.23,0,8,7,4,0,2,0,0,2,0,1,0,1,0
53340,CMN,101,Public Speaking,E3,LCD,120108,"Watley, Erin D",3.76,0,13,9,3,0,1,0,0,0,0,0,0,0,0
53341,CMN,101,Public Speaking,E4,LCD,120108,"Ogilvie, Sylvia R",3.58,0,7,12,4,2,0,0,0,1,0,0,0,0,0
53342,CMN,101,Public Speaking,E5,LCD,120108,"Pusateri, Kimberly B",2.77,0,0,4,2,8,4,0,3,1,0,0,0,1,0
53344,CMN,101,Public Speaking,F1,LCD,120108,"White, Natalie",3.27,0,8,6,3,5,2,0,0,0,0,0,1,1,0
53345,CMN,101,Public Speaking,F2,LCD,120108,"Watley, Erin D",3.38,1,3,10,4,2,0,1,0,2,0,0,0,0,0
53346,CMN,101,Public Speaking,F3,LCD,120108,"Ogilvie, Sylvia R",3.24,0,9,7,1,5,0,0,0,0,0,1,0,2,0
53347,CMN,101,Public Speaking,F4,LCD,120108,"Pusateri, Kimberly B",3.3,0,5,7,3,4,1,1,0,0,0,0,0,1,1
53349,CMN,101,Public Speaking,L1,LCD,120108,"Ramey, Mary E",3.61,0,10,9,2,2,0,2,0,0,0,0,0,0,1
53350,CMN,101,Public Speaking,L2,LCD,120108,"Roney, Kathleen M",3.46,1,4,8,1,9,0,0,0,0,0,0,0,0,1
53351,CMN,101,Public Speaking,M1,LCD,120108,"Ramey, Mary E",3.74,0,13,9,2,1,1,0,0,0,0,0,0,0,0
53352,CMN,101,Public Speaking,M2,LCD,120108,"Roney, Kathleen M",3.38,0,8,5,2,4,1,0,0,1,0,1,0,0,0
53353,CMN,101,Public Speaking,M3,LCD,120108,"Bishop, Mardia J",3.32,0,2,9,6,8,0,0,0,0,1,0,0,0,0
53356,CMN,101,Public Speaking,P1,LCD,120108,"Nokes, Mary K",3.54,0,8,8,4,4,2,0,0,0,0,0,0,0,0
53357,CMN,101,Public Speaking,P2,LCD,120108,"Chan, Hannah",3.24,0,6,3,4,10,1,1,0,0,0,1,0,0,0
53358,CMN,101,Public Speaking,P3,LCD,120108,"Kraus, Nicole L",3.33,0,5,4,7,6,4,0,0,0,0,0,0,0,0
53359,CMN,101,Public Speaking,P4,LCD,120108,"Stryker, Allison",3.73,0,14,4,5,2,0,0,0,0,0,0,0,0,1
53361,CMN,101,Public Speaking,P6,LCD,120108,"Costello, Thomas J",,,,,,,,,,,,,,,
53365,CMN,101,Public Speaking,Q1,LCD,120108,"Eichstead, Melissa C",2.67,0,3,4,2,4,3,2,3,0,0,0,0,3,0
53367,CMN,101,Public Speaking,Q2,LCD,120108,"Burns, Laura K",3.27,0,1,9,5,2,3,1,1,0,0,0,0,0,0
53368,CMN,101,Public Speaking,Q3,LCD,120108,"Kraus, Nicole L",3.4,0,3,10,6,5,0,2,0,0,0,0,0,0,0
53369,CMN,101,Public Speaking,Q4,LCD,120108,"Nokes, Mary K",3.5,0,7,6,5,5,0,1,0,0,0,0,0,0,0
53370,CMN,101,Public Speaking,Q5,LCD,120108,"Chan, Hannah",,,,,,,,,,,,,,,
53371,CMN,101,Public Speaking,R1,LCD,120108,"Kosovski, Megan C",3.36,0,4,12,5,1,0,1,1,0,0,0,0,1,0
53372,CMN,101,Public Speaking,R2,LCD,120108,"Eichstead, Melissa C",3.26,0,2,8,4,7,0,2,1,0,0,0,0,0,0
53373,CMN,101,Public Speaking,R3,LCD,120108,"Burns, Laura K",3.4,0,5,7,5,8,0,0,1,0,0,0,0,0,0
53374,CMN,101,Public Speaking,U1,LCD,120108,"Delaney, Amelia L",2.86,0,3,4,3,3,4,4,1,0,0,1,0,1,0
53375,CMN,101,Public Speaking,WE1,LCD,120108,"Stryker, Allison",,,,,,,,,,,,,,,
53376,CMN,101,Public Speaking,Z1,LCD,120108,"Hough, Jaimalene J",,,,,,,,,,,,,,,
53377,CMN,101,Public Speaking,Z2,LCD,120108,"Shrikant, Natasha",3.59,0,9,5,4,5,0,0,0,0,0,0,0,0,0
53378,CMN,101,Public Speaking,Z3,LCD,120108,"Hough, Jaimalene J",3.33,0,4,6,2,7,2,1,0,0,0,0,0,0,1
53355,CMN,101,Public Speaking,Z4,LCD,120108,"Shrikant, Natasha",3.45,1,8,6,6,3,1,0,0,0,0,0,0,1,0
53390,CMN,102,Intro to Comm Theory & Res,AL,LEC,120108,"Caughlin, John P",3.06,29,84,56,64,87,43,48,24,9,9,6,3,9,1
53404,CMN,111,Oral & Written Comm I,A1,LCD,120108,"Caudle, Courtney A",,,,,,,,,,,,,,,
53405,CMN,111,Oral & Written Comm I,B1,LCD,120108,"Caudle, Courtney A",3.42,0,6,6,4,4,2,0,1,0,0,0,0,0,0
53406,CMN,111,Oral & Written Comm I,B2,LCD,120108,"Chupp, Elizabeth L",3.33,0,8,3,2,4,4,1,1,0,0,0,0,0,0
53409,CMN,111,Oral & Written Comm I,C1,LCD,120108,"Varava, Kira A",3.29,0,7,5,4,7,0,0,0,1,0,0,0,1,0
53410,CMN,111,Oral & Written Comm I,C2,LCD,120108,"Singh, Rohini S",3.27,0,5,5,4,4,1,0,2,1,0,0,0,0,0
53411,CMN,111,Oral & Written Comm I,C3,LCD,120108,"Chupp, Elizabeth L",,,,,,,,,,,,,,,
53413,CMN,111,Oral & Written Comm I,D1,LCD,120108,"Varava, Kira A",3.41,0,7,2,6,4,1,0,0,1,0,0,0,0,0
53414,CMN,111,Oral & Written Comm I,D2,LCD,120108,"Cooper, Troy B",3.81,0,17,4,2,2,0,0,0,0,0,0,0,0,0
53415,CMN,111,Oral & Written Comm I,D3,LCD,120108,"Watson, William H",3.32,0,5,6,4,3,4,2,0,0,0,0,0,0,0
53418,CMN,111,Oral & Written Comm I,E1,LCD,120108,"Sharabi, Liesel",3.76,0,12,9,3,1,0,0,0,0,0,0,0,0,0
53419,CMN,111,Oral & Written Comm I,E2,LCD,120108,"Watson, William H",3.39,0,8,4,4,6,1,1,0,1,0,0,0,0,0
53422,CMN,111,Oral & Written Comm I,F1,LCD,120108,"Sharabi, Liesel",3.54,0,9,5,4,3,1,0,1,0,0,0,0,0,0
53423,CMN,111,Oral & Written Comm I,F2,LCD,120108,"Cooper, Troy B",3.86,0,20,1,0,1,0,0,1,0,0,0,0,0,0
53426,CMN,111,Oral & Written Comm I,L1,LCD,120108,"Osterhout, Joanna P",3.29,0,8,8,0,2,1,0,0,1,0,0,1,1,0
53427,CMN,111,Oral & Written Comm I,M1,LCD,120108,"Osterhout, Joanna P",3.45,0,11,6,0,2,0,0,3,0,1,0,0,0,0
53428,CMN,111,Oral & Written Comm I,M2,LCD,120108,"Giorgio, Grace A",3.68,0,16,3,4,0,0,0,0,0,0,0,0,1,0
53429,CMN,111,Oral & Written Comm I,P1,LCD,120108,"Klean Zwilling, Jillian M",,,,,,,,,,,,,,,
53430,CMN,111,Oral & Written Comm I,P2,LCD,120108,"Josey, Christopher S",3.52,0,11,3,3,3,2,0,0,1,0,0,0,0,1
53432,CMN,111,Oral & Written Comm I,Q1,LCD,120108,"Klean Zwilling, Jillian M",,,,,,,,,,,,,,,
53433,CMN,111,Oral & Written Comm I,Q2,LCD,120108,"Josey, Christopher S",3.73,0,9,9,3,1,0,0,0,0,0,0,0,0,0
53434,CMN,111,Oral & Written Comm I,Q3,LCD,120108,"Herren, Andrew D",3.93,0,21,3,1,0,0,0,0,0,0,0,0,0,0
53440,CMN,113,Small Group Communication,2,LCD,120108,"Cooper, Katherine",3.51,0,5,12,6,5,1,0,0,0,0,0,0,0,0
53442,CMN,115,Interviewing,2,LCD,120108,"LaVoie, Nicole",3.4,0,10,10,5,0,2,0,0,2,0,0,0,1,0
53443,CMN,199,Undergraduate Open Seminar,1,LCD,120108,"Van Tine, Rebecca E",3.97,24,1,0,1,0,0,0,0,0,0,0,0,0,0
53444,CMN,199,Undergraduate Open Seminar,2,LCD,120108,"Enyart, Sylvia",3.52,0,22,0,0,0,0,0,0,0,0,0,0,3,1
53445,CMN,204,Internship in Teaching Comm,1,LCD,120108,"Giorgio, Grace A",,,,,,,,,,,,,,,
53450,CMN,211,Business Communication,1,LCD,120108,"Garcia, Mattea A",3.52,0,3,16,5,4,1,0,0,0,0,0,0,0,0
53451,CMN,211,Business Communication,2,LCD,120108,"Garcia, Mattea A",3.6,0,15,8,2,1,2,1,0,0,1,0,0,0,0
53452,CMN,211,Business Communication,3,LCD,120108,"Costello, Thomas J",3.76,0,14,9,4,1,0,0,0,0,0,0,0,0,1
53453,CMN,212,Intro to Organizational Comm,AL,LCD,120108,"Poole, Marshall S",3.06,34,22,18,12,16,7,12,8,6,4,1,2,8,0
53458,CMN,220,Communicating Public Policy,1,LCD,120108,"Boone, George W",,,,,,,,,,,,,,,
53459,CMN,220,Communicating Public Policy,2,LCD,120108,"Boone, George W",,,,,,,,,,,,,,,
54929,CMN,220,Communicating Public Policy,6,LCD,120108,"Campbell, Peter O",,,,,,,,,,,,,,,
54930,CMN,220,Communicating Public Policy,7,LCD,120108,"Campbell, Peter O",,,,,,,,,,,,,,,
53467,CMN,230,Intro to Interpersonal Comm,AL,LEC,120108,"Knobloch, Leanne",3.03,4,44,45,23,45,17,19,14,7,5,2,0,8,3
53464,CMN,232,Intro to Intercultural Comm,1,LCD,120108,"Koven, Michele E",3.23,0,16,1,4,2,0,2,0,0,0,2,0,2,0
53992,CMN,260,Intro to Health Communication,1,LCD,120108,"Carnett, Summer",3.37,2,10,3,8,4,3,1,0,0,0,0,0,1,0
53993,CMN,260,Intro to Health Communication,2,LCD,120108,"Carnett, Summer",3.28,2,3,11,4,3,3,0,1,0,1,1,0,0,0
55624,CMN,275,"Media, Money and Power",1,LCD,120108,"McChesney, Robert W",3.07,15,53,70,78,65,63,23,13,5,0,5,0,15,3
53476,CMN,277,Media of Public Discourse,AL,LEC,120108,"Tewksbury, David H",2.83,7,30,29,25,33,24,15,15,9,7,8,2,8,1
57068,CMN,304,Communication Internship,BIH,CNF,120108,"Hall, Barbara I",,,,,,,,,,,,,,,
56443,CMN,304,Communication Internship,DT,CNF,120108,"Tewksbury, David H",,,,,,,,,,,,,,,
56652,CMN,304,Communication Internship,GG,CNF,120108,"Giorgio, Grace A",,,,,,,,,,,,,,,
56651,CMN,304,Communication Internship,LG,CNF,120108,"Grill, Lauren H",,,,,,,,,,,,,,,
56428,CMN,304,Communication Internship,MH,CNF,120108,"Huhman, Marian",,,,,,,,,,,,,,,
56441,CMN,304,Communication Internship,MS,CNF,120108,"Shumate, Michelle",,,,,,,,,,,,,,,
56437,CMN,304,Communication Internship,MSP,CNF,120108,"Poole, Marshall S",,,,,,,,,,,,,,,
56425,CMN,304,Communication Internship,SF,CNF,120108,"Faughn, Shirley J",3.9,0,28,1,2,0,0,0,1,0,0,0,0,0,0
55625,CMN,310,The Rhetorical Tradition,1,LCD,120108,"Ogorman, Thomas E",2.64,0,7,2,4,6,3,0,5,3,2,0,0,3,0
55626,CMN,320,Comm Controversy Public Policy,1,LCD,120108,"Giorgio, Grace A",3.63,0,17,9,2,1,4,0,1,0,0,0,0,0,0
53485,CMN,321,Strategies of Persuasion,1,LCD,120108,"Murphy, John M",2.33,0,31,9,15,29,14,7,22,13,8,9,12,20,2
53491,CMN,323,Argumentation,1,LCD,120108,"Hill, Ian E",3.38,0,4,6,4,5,1,0,1,0,0,0,0,0,0
53492,CMN,323,Argumentation,2,LCD,120108,"Hill, Ian E",3.24,0,7,3,1,8,2,1,1,1,0,0,0,0,0
53994,CMN,336,Family Communication,1,DIS,120108,"Enyart, Sylvia",3.14,0,4,8,3,3,7,1,0,1,0,1,0,0,0
53995,CMN,336,Family Communication,2,LCD,120108,"Enyart, Sylvia",2.97,0,1,8,5,6,4,2,1,1,1,0,1,0,0
54054,CMN,340,Visual Politics,1,LCD,120108,"Finnegan, Cara A",3.32,1,22,8,6,15,5,2,1,1,0,1,0,1,0
56300,CMN,362,Folklore as Communication,1,LCD,120108,"Davis, Susan G",,,,,,,,,,,,,,,
56053,CMN,368,Sexual Communication,1,LCD,120108,"Karras, Elizabeth",3.12,0,201,0,0,189,0,0,66,0,0,27,0,8,2
