CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,Average Grade,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W
53548,CMN,496,Communication & Culture,MKU,LCD,120158,"Koven, Michele E",,,,,,,,,,,,,,,
53562,CMN,496,Training & Dev in Complex Org,TWD,LCD,120158,"Wright-Dixon, Trina J",,,,,,,,,,,,,,,
60949,CMN,501,Intro to Health Communication,LW,ONL,120158,"Weiner, Lauren H",,,,,,,,,,,,,,,
62397,CMN,503,Health Comm Research MethodsII,SJ,ONL,120158,"Jackson, Sally A",,,,,,,,,,,,,,,
63844,CMN,507,Hlth Comm Orgs Profs & Policy,JCL,ONL,120158,"Lammers, John C",,,,,,,,,,,,,,,
53576,CMN,529,Persuasion Theory,1,LCD,120158,"Quick, Brian L",,,,,,,,,,,,,,,
53578,CMN,529,Comm Tech & Social Change,3,LCD,120158,"Jackson, Sally A",,,,,,,,,,,,,,,
64503,CMN,530,Family Communication Theory,1,LCD,120158,"Caughlin, John P",,,,,,,,,,,,,,,
53581,CMN,538,Burke & Bakhtin,1,LCD,120158,"Murphy, John M",,,,,,,,,,,,,,,
57571,CMN,538,"Rhetoric, Democrary & Citizens",2,LCD,120158,"Cisneros, Josue D",,,,,,,,,,,,,,,
54291,CMN,574,Communication Research Methods,1,LCD,120158,"Caughlin, John P",,,,,,,,,,,,,,,
62134,CMN,575,Capstone Individual Study,ONL,ONL,120158,"Weiner, Lauren H",,,,,,,,,,,,,,,
60574,CMN,595,Cultural Considations Hth Comm,ONL,ONL,120158,"Reznik, Rachel M",,,,,,,,,,,,,,,
31645,CPSC,112,Introduction to Crop Sciences,AL1,LEC,120158,"Pittelkow, Cameron M",3.15,7.0,15.0,15.0,17.0,9.0,13.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0
63271,CPSC,112,Introduction to Crop Sciences,AL2,LEC,120158,"Simmons, F W",,,,,,,,,,,,,,,
55640,CPSC,113,"Environment, Agric, & Society",A,LCD,120158,"Rayburn, A L",3.55,8.0,24.0,17.0,11.0,4.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
58408,CPSC,213,Evolution in Action,A,ONL,120158,"Rayburn, A L",2.9,40.0,53.0,11.0,0.0,35.0,8.0,0.0,23.0,9.0,0.0,7.0,0.0,23.0,2.0
60263,CPSC,215,The Prairie and Bioenergy,A,LCD,120158,"Voigt, Thomas B",3.13,1.0,4.0,9.0,3.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
33543,CPSC,226,Introduction to Weed Science,AL1,LEC,120158,"Tranel, Patrick J",3.09,4.0,20.0,0.0,16.0,19.0,1.0,1.0,11.0,0.0,1.0,3.0,0.0,1.0,0.0
30074,CPSC,265,Genetic Engineering Lab,A,LAB,120158,"Hudson, Matthew",3.83,0.0,15.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33480,CPSC,270,Applied Entomology,AB1,LAB,120158,"Weinzierl, Richard A",2.81,1.0,5.0,3.0,0.0,5.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0
33486,CPSC,270,Applied Entomology,AB2,LAB,120158,"Weinzierl, Richard A",,,,,,,,,,,,,,,
45228,CPSC,270,Applied Entomology,AB3,LAB,120158,"Weinzierl, Richard A",3.05,1.0,3.0,2.0,4.0,3.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
57822,CPSC,382,Organic Chem of Biol Processes,A,LCD,120158,"Briskin, Donald P",,,,,,,,,,,,,,,
57596,CPSC,414,Forage Crops & Pasture Ecology,A,LEC,120158,"Villamil, Maria B",3.76,26.0,12.0,0.0,5.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
58725,CPSC,419,Midwest Agricultural Practices,A,LCD,120158,"Juvik, John A",,,,,,,,,,,,,,,
30084,CPSC,426,Weed Mgt in Agronomic Crops,AL1,LEC,120158,"Riechers, Dean E",3.42,0.0,13.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
33573,CPSC,440,Applied Statistical Methods I,AL1,LEC,120158,"Lipka, Alexander E",2.93,4.0,14.0,13.0,14.0,16.0,10.0,6.0,8.0,6.0,0.0,0.0,1.0,4.0,2.0
64030,CPSC,440,Applied Statistical Methods I,ONL,ONL,120158,"Bollero, German A",,,,,,,,,,,,,,,
50432,CPSC,440,Applied Statistical Methods I,XM,ONL,120158,"Bollero, German A",3.73,0.0,42.0,0.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
30076,CPSC,452,Evol Genetics and Genomics,A,ONL,120158,"Hanzawa, Yoshie",3.65,2.0,16.0,3.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65730,CPSC,452,Evol Genetics and Genomics,XM,ONL,120158,"Hanzawa, Yoshie",,,,,,,,,,,,,,,
46800,CPSC,466,Genomics for Plant Improvement,A,LEC,120158,"Moose, Stephen P",3.47,1.0,20.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0
49502,CPSC,498,Crop Sci Professional Develpmt,A,DIS,120158,"Kolb, Frederic L",3.93,0.0,54.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65647,CPSC,555,Crop Germplasm Resources,EJS,LCD,120158,"Sacks, Erik J",,,,,,,,,,,,,,,
39534,CPSC,558,Quantitative Plant Breeding,A,LEC,120158,"Bohn, Martin O",,,,,,,,,,,,,,,
53229,CPSC,564,Molecular Marker Data Analyses,A,LCD,120158,"Brown, Patrick J",,,,,,,,,,,,,,,
33557,CPSC,588,Plant Biochemistry,A,LCD,120158,"Briskin, Donald P",,,,,,,,,,,,,,,
41930,CPSC,593,Adv Studies in Crop Sciences,FT,ONL,120158,"Taylor, Andrea F",,,,,,,,,,,,,,,
41589,CPSC,593,Soil Fert in Cropping Systems,XM2,ONL,120158,"Brown, Howard M",,,,,,,,,,,,,,,
33592,CPSC,598,Seminar,PP1,LCD,120158,"Juvik, John A",,,,,,,,,,,,,,,
30094,CS,100,Freshman Orientation,AL1,LEC,120158,"Pitt, Leonard B",3.74,0.0,234.0,0.0,9.0,11.0,4.0,0.0,10.0,0.0,0.0,2.0,2.0,4.0,0.0
35886,CS,101,Intro Computing: Engrg & Sci,AYA,LBD,120158,"Cunningham, Ryan M",3.21,0.0,13.0,2.0,5.0,10.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
35889,CS,101,Intro Computing: Engrg & Sci,AYB,LBD,120158,"Cunningham, Ryan M",2.78,0.0,6.0,4.0,4.0,9.0,4.0,4.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0
35890,CS,101,Intro Computing: Engrg & Sci,AYC,LBD,120158,"Cunningham, Ryan M",3.13,1.0,12.0,4.0,5.0,6.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0
35893,CS,101,Intro Computing: Engrg & Sci,AYD,LBD,120158,"Cunningham, Ryan M",3.35,0.0,13.0,7.0,9.0,5.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
61077,CS,101,Intro Computing: Engrg & Sci,AYE,LBD,120158,"Cunningham, Ryan M",3.27,0.0,11.0,8.0,3.0,11.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
35915,CS,101,Intro Computing: Engrg & Sci,AYF,LBD,120158,"Cunningham, Ryan M",2.86,0.0,7.0,4.0,3.0,10.0,2.0,3.0,5.0,1.0,0.0,2.0,0.0,1.0,1.0
35896,CS,101,Intro Computing: Engrg & Sci,AYG,LBD,120158,"Cunningham, Ryan M",3.38,1.0,13.0,5.0,7.0,11.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
35899,CS,101,Intro Computing: Engrg & Sci,AYH,LBD,120158,"Cunningham, Ryan M",3.23,0.0,14.0,4.0,4.0,7.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0
35902,CS,101,Intro Computing: Engrg & Sci,AYI,LBD,120158,"Cunningham, Ryan M",2.91,0.0,9.0,5.0,1.0,8.0,4.0,1.0,7.0,0.0,0.0,2.0,0.0,1.0,0.0
35907,CS,101,Intro Computing: Engrg & Sci,AYJ,LBD,120158,"Cunningham, Ryan M",3.33,0.0,14.0,3.0,5.0,10.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
35918,CS,101,Intro Computing: Engrg & Sci,AYK,LBD,120158,"Cunningham, Ryan M",3.42,1.0,20.0,4.0,5.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
61078,CS,101,Intro Computing: Engrg & Sci,AYL,LBD,120158,"Cunningham, Ryan M",3.25,1.0,11.0,6.0,7.0,9.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0
35910,CS,101,Intro Computing: Engrg & Sci,AYM,LBD,120158,"Cunningham, Ryan M",2.9,0.0,7.0,2.0,7.0,13.0,1.0,0.0,6.0,1.0,0.0,2.0,0.0,1.0,0.0
35913,CS,101,Intro Computing: Engrg & Sci,AYN,LBD,120158,"Cunningham, Ryan M",3.22,1.0,14.0,6.0,4.0,5.0,3.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0
62682,CS,101,Intro Computing: Engrg & Sci,AYO,LBD,120158,"Cunningham, Ryan M",2.83,0.0,10.0,5.0,4.0,5.0,2.0,3.0,3.0,2.0,0.0,2.0,0.0,3.0,0.0
62683,CS,101,Intro Computing: Engrg & Sci,AYP,LBD,120158,"Cunningham, Ryan M",2.52,1.0,7.0,2.0,2.0,5.0,2.0,2.0,5.0,1.0,0.0,3.0,0.0,4.0,0.0
62913,CS,101,Intro Computing: Engrg & Sci,AYQ,LBD,120158,"Cunningham, Ryan M",3.09,0.0,16.0,2.0,6.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0
62914,CS,101,Intro Computing: Engrg & Sci,AYR,LBD,120158,"Cunningham, Ryan M",3.25,1.0,16.0,3.0,2.0,8.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
65267,CS,105,Intro Computing: Non-Tech,AY2,LBD,120158,"Fagen, Wade A",3.44,17.0,3.0,2.0,5.0,7.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
65268,CS,105,Intro Computing: Non-Tech,AY3,LBD,120158,"Fagen, Wade A",3.52,9.0,13.0,5.0,1.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
47174,CS,105,Intro Computing: Non-Tech,AYA,LBD,120158,"Fagen, Wade A",3.64,8.0,12.0,6.0,6.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35827,CS,105,Intro Computing: Non-Tech,AYB,LBD,120158,"Fagen, Wade A",3.26,8.0,5.0,6.0,2.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
35828,CS,105,Intro Computing: Non-Tech,AYC,LBD,120158,"Fagen, Wade A",3.69,11.0,13.0,3.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
35847,CS,105,Intro Computing: Non-Tech,AYD,LBD,120158,"Fagen, Wade A",3.24,7.0,5.0,4.0,4.0,8.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
35831,CS,105,Intro Computing: Non-Tech,AYE,LBD,120158,"Fagen, Wade A",3.52,11.0,7.0,3.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35833,CS,105,Intro Computing: Non-Tech,AYG,LBD,120158,"Fagen, Wade A",3.64,10.0,11.0,7.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35835,CS,105,Intro Computing: Non-Tech,AYH,LBD,120158,"Fagen, Wade A",3.71,5.0,18.0,2.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35836,CS,105,Intro Computing: Non-Tech,AYI,LBD,120158,"Fagen, Wade A",3.36,7.0,10.0,5.0,9.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0
35837,CS,105,Intro Computing: Non-Tech,AYJ,LBD,120158,"Fagen, Wade A",3.64,10.0,11.0,6.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35838,CS,105,Intro Computing: Non-Tech,AYK,LBD,120158,"Fagen, Wade A",3.76,14.0,11.0,7.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35840,CS,105,Intro Computing: Non-Tech,AYL,LBD,120158,"Fagen, Wade A",3.61,11.0,10.0,8.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35843,CS,105,Intro Computing: Non-Tech,AYM,LBD,120158,"Fagen, Wade A",3.57,16.0,9.0,2.0,3.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
47175,CS,105,Intro Computing: Non-Tech,AYN,LBD,120158,"Fagen, Wade A",3.59,11.0,12.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
35854,CS,105,Intro Computing: Non-Tech,AYP,LBD,120158,"Fagen, Wade A",3.53,15.0,11.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
35856,CS,105,Intro Computing: Non-Tech,AYQ,LBD,120158,"Fagen, Wade A",3.84,14.0,15.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35858,CS,105,Intro Computing: Non-Tech,AYR,LBD,120158,"Fagen, Wade A",3.6,12.0,11.0,1.0,3.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35873,CS,105,Intro Computing: Non-Tech,AYS,LBD,120158,"Fagen, Wade A",3.62,14.0,7.0,3.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47176,CS,105,Intro Computing: Non-Tech,AYT,LBD,120158,"Fagen, Wade A",3.66,14.0,5.0,9.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47178,CS,105,Intro Computing: Non-Tech,AYU,LBD,120158,"Fagen, Wade A",3.55,14.0,9.0,2.0,3.0,5.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
65264,CS,105,Intro Computing: Non-Tech,AYX,LBD,120158,"Fagen, Wade A",3.69,14.0,11.0,5.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65265,CS,105,Intro Computing: Non-Tech,AYY,LBD,120158,"Fagen, Wade A",3.65,8.0,13.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
65266,CS,105,Intro Computing: Non-Tech,AYZ,LBD,120158,"Fagen, Wade A",3.39,8.0,5.0,10.0,4.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0
35876,CS,125,Intro to Computer Science,AL1,LEC,120158,"Chapman, William L",3.48,51.0,59.0,17.0,16.0,10.0,5.0,8.0,15.0,1.0,1.0,0.0,1.0,3.0,0.0
35878,CS,125,Intro to Computer Science,AL2,LEC,120158,"Chapman, William L",3.4,47.0,57.0,18.0,12.0,22.0,5.0,12.0,12.0,2.0,2.0,1.0,0.0,4.0,0.0
50158,CS,125,Intro to Computer Science,AL3,LEC,120158,"Chapman, William L",3.38,54.0,54.0,7.0,16.0,17.0,5.0,14.0,14.0,1.0,3.0,0.0,0.0,5.0,5.0
51495,CS,173,Discrete Structures,ADA,DIS,120158,"Fleck, Margaret M",3.11,1.0,5.0,5.0,2.0,4.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
51496,CS,173,Discrete Structures,ADB,DIS,120158,"Fleck, Margaret M",3.15,0.0,8.0,4.0,3.0,5.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
51497,CS,173,Discrete Structures,ADC,DIS,120158,"Fleck, Margaret M",3.4,3.0,7.0,7.0,5.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
51498,CS,173,Discrete Structures,ADD,DIS,120158,"Fleck, Margaret M",3.28,1.0,7.0,5.0,2.0,6.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
51499,CS,173,Discrete Structures,ADE,DIS,120158,"Fleck, Margaret M",3.28,4.0,6.0,9.0,3.0,8.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
60278,CS,173,Discrete Structures,ADF,DIS,120158,"Fleck, Margaret M",3.06,1.0,11.0,5.0,5.0,4.0,3.0,3.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0
63143,CS,173,Discrete Structures,ADG,DIS,120158,"Fleck, Margaret M",3.18,1.0,5.0,14.0,6.0,4.0,1.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0
63144,CS,173,Discrete Structures,ADH,DIS,120158,"Fleck, Margaret M",3.07,2.0,11.0,4.0,2.0,6.0,4.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0
63145,CS,173,Discrete Structures,ADI,DIS,120158,"Fleck, Margaret M",2.7,0.0,6.0,6.0,3.0,3.0,7.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,0.0
63146,CS,173,Discrete Structures,ADJ,DIS,120158,"Fleck, Margaret M",3.29,1.0,7.0,7.0,10.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
51500,CS,173,Discrete Structures,BDA,DIS,120158,"Fleck, Margaret M",2.92,4.0,1.0,3.0,4.0,5.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0
51469,CS,173,Discrete Structures,BDB,DIS,120158,"Fleck, Margaret M",2.9,5.0,0.0,2.0,3.0,9.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
58923,CS,173,Discrete Structures,BDC,DIS,120158,"Fleck, Margaret M",3.15,4.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
59602,CS,173,Discrete Structures,BDD,DIS,120158,"Fleck, Margaret M",2.7,6.0,0.0,3.0,3.0,4.0,4.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0
59603,CS,173,Discrete Structures,BDE,DIS,120158,"Fleck, Margaret M",3.4,6.0,5.0,8.0,5.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
60279,CS,173,Discrete Structures,BDF,DIS,120158,"Fleck, Margaret M",3.22,2.0,5.0,2.0,3.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31508,CS,196,Freshman Honors,25,LCD,120158,"Chapman, William L",3.82,62.0,55.0,9.0,1.0,5.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0
58187,CS,196,Freshman Honors,73,LCD,120158,"Fleck, Margaret M",3.6,8.0,12.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
64580,CS,199,Problem Solving W/Data Struct,205,LBD,120158,"Heeren, Cinda",,,,,,,,,,,,,,,
64386,CS,199,Undergraduate Open Seminar,CH,LEC,120158,"Heeren, Cinda",3.92,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
55186,CS,199,De-Bug your Brain,DYB,LEC,120158,"Chapman, William L",,,,,,,,,,,,,,,
56131,CS,199,Hypergraphics,G1H,LCD,120158,"Francis, George K",,,,,,,,,,,,,,,
59318,CS,199,PURE Program,PUR,LCD,120158,"Pitt, Leonard B",,,,,,,,,,,,,,,
31516,CS,210,Ethical & Professional Issues,AL1,LCD,120158,"Cunningham, Ryan M",3.65,3.0,106.0,32.0,10.0,21.0,5.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0
35917,CS,225,Data Structures,AL1,LEC,120158,"Heeren, Cinda",3.12,5.0,89.0,48.0,26.0,56.0,13.0,13.0,20.0,4.0,0.0,12.0,0.0,12.0,3.0
35919,CS,225,Data Structures,AL2,LEC,120158,"Heeren, Cinda",2.97,3.0,86.0,36.0,23.0,39.0,19.0,16.0,26.0,11.0,0.0,20.0,0.0,11.0,3.0
63733,CS,233,Computer Architecture,AL1,LEC,120158,"Zilles, Craig",2.98,7.0,44.0,4.0,7.0,54.0,4.0,4.0,29.0,2.0,0.0,4.0,3.0,3.0,5.0
64513,CS,233,Computer Architecture,AL2,LEC,120158,"Zilles, Craig",2.84,5.0,37.0,8.0,6.0,39.0,5.0,3.0,24.0,7.0,0.0,4.0,2.0,8.0,0.0
45300,CS,241,System Programming,AL1,LEC,120158,"Angrave, Lawrence C",2.69,14.0,17.0,13.0,33.0,16.0,18.0,7.0,14.0,8.0,13.0,7.0,9.0,4.0,2.0
45325,CS,242,Programming Studio,AL1,LEC,120158,"Woodley, Michael J",3.4,4.0,52.0,60.0,24.0,8.0,3.0,9.0,5.0,1.0,3.0,1.0,1.0,4.0,1.0
31518,CS,296,Honors Course,25,LCD,120158,"Heeren, Cinda",,,,,,,,,,,,,,,
62763,CS,296,Honors Course,33,LCD,120158,"Zilles, Craig",3.77,7.0,9.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57758,CS,296,Honors Course,41,LCD,120158,"Angrave, Lawrence C",,,,,,,,,,,,,,,
53280,CS,357,Numerical Methods I,M,LCD,120158,"Olson, Luke",3.11,0.0,51.0,24.0,32.0,33.0,14.0,17.0,8.0,7.0,6.0,3.0,3.0,0.0,0.0
41612,CS,411,Database Systems,ONL,ONL,120158,"Sinha, Saurabh",,,,,,,,,,,,,,,
30109,CS,411,Database Systems,Q3,LCD,120158,"Sinha, Saurabh",3.54,31.0,65.0,31.0,12.0,30.0,17.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0
45752,CS,412,Introduction to Data Mining,ONL,ONL,120158,"Chang, Kevin C",,,,,,,,,,,,,,,
43357,CS,412,Introduction to Data Mining,P3,LCD,120158,"Chang, Kevin C",2.85,10.0,23.0,36.0,16.0,19.0,25.0,7.0,9.0,18.0,4.0,6.0,2.0,9.0,1.0
36119,CS,418,Interactive Computer Graphics,AL1,LEC,120158,"Shaffer, Eric G",3.23,10.0,47.0,26.0,21.0,22.0,11.0,6.0,7.0,6.0,0.0,3.0,0.0,6.0,2.0
53685,CS,420,Parallel Progrmg: Sci & Engrg,D3,LCD,120158,"Kale, Laxmikant V",3.48,4.0,16.0,11.0,6.0,7.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
62170,CS,425,Distributed Systems,ONL,ONL,120158,"Gupta, Indranil",,,,,,,,,,,,,,,
36091,CS,425,Distributed Systems,P3,LCD,120158,"Gupta, Indranil",3.51,20.0,24.0,58.0,61.0,27.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
43355,CS,426,Compiler Construction,N3,LCD,120158,"Adve, Vikram S",3.36,2.0,7.0,5.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
41594,CS,427,Software Engineering I,ONL,ONL,120158,"Marinov, Darko",,,,,,,,,,,,,,,
36104,CS,427,Software Engineering I,S3,LCD,120158,"Marinov, Darko",3.42,13.0,46.0,32.0,30.0,17.0,15.0,12.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
40667,CS,431,Embedded Systems,AE3,LCD,120158,"Sha, Lui R",3.13,8.0,20.0,0.0,12.0,19.0,7.0,0.0,9.0,0.0,3.0,2.0,0.0,1.0,0.0
36069,CS,433,Computer System Organization,T3,LCD,120158,"Torrellas, Josep",3.36,5.0,9.0,1.0,0.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
36061,CS,438,Communication Networks,X3,LCD,120158,"Roy Choudhury, Romit",3.62,9.0,27.0,21.0,15.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
63671,CS,440,Artificial Intelligence,ONL,ONL,120158,"Lazebnik, Svetlana",,,,,,,,,,,,,,,
36047,CS,440,Artificial Intelligence,Q3,LCD,120158,"Lazebnik, Svetlana",3.21,30.0,52.0,7.0,5.0,44.0,5.0,2.0,19.0,1.0,3.0,5.0,1.0,4.0,0.0
65086,CS,445,Computational Photography,C3,LCD,120158,"Hoiem, Derek W",3.43,9.0,22.0,12.0,9.0,12.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
46792,CS,446,Machine Learning,D3,LEC,120158,"Roth, Dan",3.46,9.0,29.0,43.0,45.0,15.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0
60403,CS,446,Machine Learning,ONL,ONL,120158,"Roth, Dan",,,,,,,,,,,,,,,
63292,CS,447,Natural Language Processing,N3,LEC,120158,"Hockenmaier, Julia C",3.55,15.0,18.0,10.0,10.0,6.0,7.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
36016,CS,450,Numerical Analysis,BL1,LCD,120158,"Fischer, Paul",3.42,9.0,30.0,18.0,11.0,22.0,6.0,6.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
49546,CS,461,Computer Security I,A3,LEC,120158,"Bailey, Michael D",2.92,4.0,31.0,10.0,17.0,41.0,7.0,5.0,12.0,8.0,0.0,11.0,0.0,4.0,1.0
50456,CS,461,Computer Security I,ONL,ONL,120158,"Bailey, Michael D",,,,,,,,,,,,,,,
43388,CS,465,User Interface Design,M3,LCD,120158,"Fu, Wai-Tat",3.08,6.0,24.0,28.0,19.0,56.0,20.0,10.0,16.0,4.0,0.0,2.0,0.0,1.0,0.0
56646,CS,465,User Interface Design,ONL,ONL,120158,"Fu, Wai-Tat",,,,,,,,,,,,,,,
35852,CS,476,Program Verification,D4,LCD,120158,"Meseguer, Jose",,,,,,,,,,,,,,,
64565,CS,477,Formal Software Devel Methods,B3,LEC,120158,"Agha, Gul A",,,,,,,,,,,,,,,
30139,CS,492,Senior Project I,CS,LCD,120158,"Woodley, Michael J",3.3,0.0,8.0,56.0,25.0,22.0,24.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
61457,CS,498,Digital Forensics,AL1,LEC,120158,"Campbell, R H",3.55,2.0,5.0,12.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62835,CS,498,Algorithms and Models of Comp,BL1,LEC,120158,"Chekuri, Chandra S",2.79,13.0,51.0,47.0,35.0,38.0,39.0,39.0,38.0,20.0,12.0,10.0,13.0,3.0,0.0
64642,CS,498,Probability in CS,CL1,LCD,120158,"Forsyth, David A",3.24,1.0,26.0,7.0,17.0,17.0,7.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0
65109,CS,498,Theory II,DL1,LEC,120158,"Har-Peled, Sariel",3.19,0.0,5.0,5.0,4.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
65315,CS,498,AI for Computer Games,GFD,LEC,120158,"DeJong, Gerald F",,,,,,,,,,,,,,,
65575,CS,498,Intro to Data Science,IDS,LCD,120158,"Stodden, Victoria",,,,,,,,,,,,,,,
49190,CS,498,Logic,MP3,LEC,120158,"Viswanathan, Mahesh",,,,,,,,,,,,,,,
40091,CS,498,Virtual Reality,SL3,LEC,120158,"Yershova, Ganna",3.71,5.0,46.0,19.0,16.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
